country,wave,year,n_respondents,index_all,index_imf,index_idawb,index_unsc
GTM,5.0,2004.0,1000,-0.000548954043612,-0.0013282450541856,-0.0920035953148281,0.0597612890310119
GTM,7.0,2020.0,1229,-0.218161215475941,-0.219098503725129,-0.2335261214321323,-0.1968615102241111
HKG,5.0,2005.0,1252,-0.135048062995487,0.0306580074735178,-0.1241506304172659,-0.2045589611415673
HKG,6.0,2014.0,1000,-0.0021580934005465,-0.0044009204287376,-0.0012737944920494,-0.0081132411260906
HKG,7.0,2018.0,2075,0.0100312173409331,0.0567708242943447,0.0312524059898205,-0.0363199547406341
HRV,3.0,1996.0,1194,0.1163442173213037,0.1951409697229581,0.1628599234379676,-0.017122799375965
HTI,6.0,2016.0,1987,-0.3225965275368567,-0.0979475260274384,-0.2160140744477361,-0.6855984128656039
HUN,1.0,1982.0,1436,0.276547529846041,0.0882692520830042,,0.3842527024957726
HUN,3.0,1998.0,650,0.0635361947107374,0.0889920555650959,0.0512315031151159,0.0568513383193961
HUN,5.0,2009.0,1007,-0.0310286600601853,-0.0436874586485391,0.006018267903553,-0.1164444137258188
IDN,4.0,2001.0,1000,-0.0151822596495949,0.1098303505009241,-0.0565331888478002,-0.02625113604532
IDN,5.0,2006.0,2010,0.0400004276505214,0.1609486283992826,-0.0232706499913782,0.0855674694383662
IDN,7.0,2018.0,3200,0.0572620174190864,0.1534312058280819,-0.0089058168618108,0.0654980706566374
IND,2.0,1990.0,2500,0.0592155446409539,-0.0416559093144452,-0.0564488645492302,0.2244035886834369
IND,3.0,1995.0,2035,-0.0113643510244271,-0.0220184559779197,-0.1038284603605922,0.1448542747850375
IND,4.0,2001.0,1967,-0.0876205407429052,-0.1243615654028951,-0.148380748644497,0.0043775826012097
IND,5.0,2006.0,1977,-0.0935284157897298,-0.1202153326975993,-0.0965282262343693,-0.0803824274730188
IND,6.0,2012.0,4077,0.0216970417617777,0.0702622891473092,-0.0653529820094126,0.1984564102837163
IND,7.0,2023.0,1692,0.0339754957329521,-0.0175995843202956,0.0617610221236659,0.0105220045006972
IRN,4.0,2000.0,2532,-0.0379917932641711,-0.0482006162133702,-0.0625503395472129,-0.0212547746629226
IRN,5.0,2007.0,2667,-0.0735515381285332,-0.0059254286920151,-0.1422598487124624,0.0308863813320369
IRN,7.0,2020.0,1499,0.0063776826122841,-0.1148117794350993,0.0248662353832157,0.0343024734169574
IRQ,4.0,2004.0,2325,-0.2275295280018058,-0.4721733451992533,-0.11491250984721,-0.4438934018496634
IRQ,5.0,2006.0,2699,-0.1751008236156185,-0.2952555454475268,-0.065944459164579,-0.4605050078147749
IRQ,6.0,2013.0,1200,-0.0558187836507447,-0.0864793128330845,-0.0696548787899059,0.0015117583383849
IRQ,7.0,2018.0,1200,-0.1727691996752503,-0.2722379321226923,-0.1225959668309608,-0.1570552194248884
ISR,4.0,2001.0,1199,-0.0677143916717747,-0.2815783370717288,-0.2456413258906813,0.3267297773570369
ITA,5.0,2005.0,1012,0.0418651245639557,0.0054673408932259,0.1633689212493011,-0.1217067604504338
JOR,4.0,2001.0,1221,0.1138371905036181,-0.0076759093406583,0.058983894927904,0.2091420293596732
JOR,5.0,2007.0,1200,0.1129307443484451,0.1385129514090101,0.0873500849979183,0.1480607876254492
JOR,6.0,2014.0,1200,0.0174566304131113,-0.0352567359266995,-0.0453464521489984,0.1734945710368718
JOR,7.0,2018.0,1203,-0.1123572909451099,-0.0816870328619241,-0.1176892333129199,-0.1118516236538113
JPN,1.0,1981.0,1192,-0.1942292917409778,0.332477915312494,,-0.3309414789535884
JPN,2.0,1990.0,1010,-0.1824681436736023,-0.1683718613052699,-0.1580915965840238,-0.1885079569374129
JPN,3.0,1995.0,1054,-0.0166377484440343,-0.0629705037115942,0.1044369755362649,-0.1938333738125314
JPN,4.0,2000.0,1361,-0.047102146791443,-0.1804058656462907,0.0274560409068366,-0.0817361921477211
JPN,5.0,2005.0,1096,-0.0674730135762336,-0.1224381534240872,-0.0898833952089985,0.0564050660973372
JPN,6.0,2010.0,2439,-0.0018711459742847,-0.0403276288001805,0.0306006621263223,0.0055412475894365
JPN,7.0,2019.0,1353,0.1065277646347559,0.1065353363511191,0.1211802490638747,0.1009700958737827
KAZ,6.0,2011.0,1500,0.0272443813011415,-0.0138318269593472,0.0121845419171756,0.0492038222521501
KAZ,7.0,2018.0,1276,0.0221754968565791,0.0337187810832481,-0.0412994197185969,0.07664651748411
KEN,7.0,2021.0,1266,-0.0325821275584751,0.2388340637646276,-0.1004803527195475,-0.0708541982035656
KGZ,4.0,2003.0,1043,-0.0985586565853127,-0.0004975530428233,-0.213923509014718,0.0505704381566759
KGZ,6.0,2011.0,1500,-0.0618731263376531,0.0349994049820193,-0.1536447944301065,0.0848022689739741
KGZ,7.0,2020.0,1200,-0.015599730916258,0.0013285788585671,-0.0151120841825327,-0.0391854652698963
KOR,1.0,1982.0,967,0.2067886664172604,0.1199627902443629,,0.2249402855830322
