country,wave,year,n_respondents,index_all_ym,index_imf_ym,index_idawb_ym,index_unsc_ym,index_all_y,index_imf_y,index_idawb_y,index_unsc_y
BIH,4.0,2001.0,1200,0.04785224942449095,0.19524469879389653,0.006071557151872644,-0.006219938271473766,0.06138139133646528,0.20862648733860018,0.0018928779710235032,0.028608435629014693
BLR,2.0,1990.0,1015,0.07691749204701374,0.030814319192721852,-0.0335719517508159,0.13596458122262345,0.07374990104545055,0.050601135570968764,-0.0335719517508159,0.12503986377987894
BLR,3.0,1996.0,2092,0.03181943676041406,0.0889111594235573,-0.18410979814701622,0.2212559237387706,0.052080063128410875,0.12979877015730568,-0.15460635149066843,0.20483954772682916
BLR,6.0,2011.0,1535,0.06249777754258088,0.22811786692872266,-0.0090039246251256,0.032407347033343664,0.0892211395644804,0.29828713750943325,0.03358989149608239,-0.03861137274538665
BOL,7.0,2017.0,2067,-0.14813724377547524,-0.23851123484799136,-0.06787032343202447,-0.2007415630302217,-0.08253955026912434,-0.20599776008952794,0.008524496635478185,-0.1500822330556859
BRA,2.0,1991.0,1782,-0.10824447353422494,-0.04156520505514268,-0.03249330255489938,-0.21830030073734996,-0.03746414669955897,-0.035457144797344735,-0.03249330255489938,-0.008917696715282832
BRA,3.0,1997.0,1143,-0.08402036317863555,-0.146754183120492,-0.1464760928042723,0.05504186500614009,-0.09855510476863762,-0.18934619716327689,-0.14503606001022054,0.07815206867853924
BRA,5.0,2006.0,1500,-0.13713840046217454,-0.08351331624878026,-0.2265355089874962,-0.023558157484174096,-0.11023545151120409,-0.060664526445913025,-0.1803543258805149,0.0032564002651733264
BRA,6.0,2014.0,1486,-0.20042914350324342,-0.08287435143714554,-0.23610477708802177,-0.20466986910710697,-0.17883106038206462,-0.10814807257779677,-0.19877288239901142,-0.14211154539049464
BRA,7.0,2018.0,1762,-0.19054570580623686,0.016290118732793825,-0.25590883969763,-0.20752775161830087,-0.18332461996385396,-0.006981994214268245,-0.2652604335269241,-0.11692636830448154
CAN,4.0,2000.0,1931,0.01230150038801622,0.014920338252483012,0.22665450884169833,-0.24910034193997113,0.04181124687584276,0.04009683938252465,0.2943434215791164,-0.3298883237873815
CAN,5.0,2006.0,2164,0.050606143934356425,-0.008971211104054773,0.24588342727604,-0.12615093094972993,0.07328161778478291,-0.004421870017085339,0.3155389334683426,-0.18783664079769524
CAN,7.0,2020.0,4018,0.02574277514466912,0.022809929383199624,0.23535646619672293,-0.25995933501733853,0.03750839095811838,0.03877220098076577,0.20409647827820027,-0.22336315271704343
CHE,2.0,1989.0,1392,-0.4102547799905795,-0.6427125408224071,,-0.16401988671993512,-0.4778933643953827,-0.6427125408224071,,-0.2264621652848433
CHE,3.0,1996.0,1212,-0.03118090508653773,-0.04046369301206941,0.27663572119969093,-0.32561921451826864,-0.019343768409482025,-0.0723200589613994,0.34369179008161765,-0.35582627219175916
CHE,5.0,2007.0,1241,-0.043223606425925924,-0.19238156364953565,0.19601384346461267,-0.2240214348757512,-0.03158105485199138,-0.2374064563389081,0.2461829133674755,-0.21647932776175344
CHL,2.0,1990.0,1500,-0.16647762595350246,-0.1010835703620813,-0.24306450539159857,-0.2114709046964219,-0.15768636230354274,-0.05545773072345294,-0.24306450539159857,-0.2727773315430767
CHL,3.0,1996.0,1000,-0.168313628380563,-0.17907708860279545,-0.17610808332049832,-0.16998766624381917,-0.16479609558472827,-0.10747901584788956,-0.21281916040912974,-0.2017560947675836
CHL,4.0,2000.0,1200,-0.17298915065211473,-0.0878451132850118,-0.18692596135895517,-0.24147106624990874,-0.1317889114358087,0.012811823024930419,-0.22214985125892686,-0.17450756944632326
CHL,5.0,2006.0,1000,-0.14315597071534894,-0.18824845693976247,-0.1222622483010205,-0.15654759056862655,-0.11726557730338748,-0.11848737237597559,-0.13964666225474592,-0.12224095746732024
CHL,6.0,2012.0,1000,-0.16894031382612387,-0.18851803798595687,-0.12757155231083733,-0.25355978918604893,-0.15458394275339002,-0.2074061773968573,-0.12977330343655824,-0.21528909588556852
